source_lang,target_lang,source_term,target_term,category
en,zh,Audio/Video Conferencing Server,A/V 会议服务器,微软术语
en,zh,data-overrun error,数据溢出错误,微软术语
en,zh,child workflow,子工作流,微软术语
en,zh,dependent workflow,依赖工作流,微软术语
en,zh,Detective,侦探,微软术语
en,zh,dimensionality,维度,微软术语
en,zh,many-to-many dimension,多对多维度,微软术语
en,zh,File Screening Audit,文件屏蔽审核,微软术语
en,zh,reason ID,错误原因号,微软术语
en,zh,array variable,数组变量,微软术语
en,zh,Quick Launch toolbar,“快速启动”工具栏,微软术语
en,zh,Quick Launch,快速启动,微软术语
en,zh,warning icon,警告图标,微软术语
en,zh,Web index,web 索引,微软术语
en,zh,predictable column,可预测列,微软术语
en,zh,Internet audio broadcasting,Internet 音频广播,微软术语
en,zh,embedded controller interface,嵌入式控制器接口,微软术语
en,zh,SCROLL LOCK key,Scroll Lock 键,微软术语
en,zh,New Connection Wizard,新建连接向导,微软术语
en,zh,NCW,NCW,微软术语
en,zh,remote login identification,远程登录标识,微软术语
en,zh,Unmute Speakers,取消扬声器静音,微软术语
en,zh,normalized value,规范化值,微软术语
en,zh,IAS,IAS,微软术语
en,zh,Information Access Service,信息访问服务,微软术语
en,zh,brainstorming diagram,灵感触发图,微软术语
en,zh,IDL,IDL,微软术语
en,zh,interface definition language,接口定义语言,微软术语
en,zh,assigned program,指派程序,微软术语
en,zh,trade-off matrix,权衡矩阵,微软术语
en,zh,component database,组件数据库,微软术语
en,zh,vertical partitioning,垂直分区,微软术语
en,zh,font resource,字体资源,微软术语
en,zh,font,字体,微软术语
en,zh,Polsk Punk,波兰朋克,微软术语
en,zh,web console,Web  控制台,微软术语
en,zh,ZIP code,邮政编码,微软术语
en,zh,assembly file,程序集文件,微软术语
en,zh,Windows CE,Windows CE,微软术语
en,zh,random access,随机存取,微软术语
en,zh,send port,发送端口,微软术语
en,zh,Simple Network Time Protocol,简单网络时间协议,微软术语
en,zh,SNTP,SNTP,微软术语
en,zh,configuration file,配置文件,微软术语
en,zh,config file,配置文件,微软术语
en,zh,IP spoofing,IP 欺骗,微软术语
en,zh,matrix data region,矩阵数据区域,微软术语
en,zh,DLL,DLL,微软术语
en,zh,dynamic-link library,动态链接库,微软术语
en,zh,current region,当前区域,微软术语
en,zh,flyer,传单,微软术语
en,zh,management server,管理服务器,微软术语
en,zh,absolute reference,绝对参照,微软术语
en,zh,absolute cell reference,绝对单元格交叉引用,微软术语
en,zh,architecture,体系结构,微软术语
en,zh,UPN,UPN,微软术语
en,zh,user principal name,用户主体名称,微软术语
en,zh,client,客户端,微软术语
en,zh,client computer,客户端计算机,微软术语
en,zh,cost accounting,成本核算,微软术语
en,zh,distribute,分散,微软术语
en,zh,shrink,收缩,微软术语
en,zh,Save,保存,微软术语
en,zh,replica,副本,微软术语
en,zh,Discrimination,歧视,微软术语
en,zh,Web publishing,Web 发布,微软术语
en,zh,AD CS,AD CS,微软术语
en,zh,Active Directory Certificate Services,Active Directory 证书服务,微软术语
en,zh,hot spot,热点,微软术语
en,zh,ping time out,ping 超时,微软术语
en,zh,media element,媒体元素,微软术语
en,zh,Last Name,姓,微软术语
en,zh,prompt,提示,微软术语
en,zh,ASP.NET controls,ASP.NET 控件,微软术语
en,zh,stealth,隐蔽的,微软术语
en,zh,conditional expression,条件表达式,微软术语
en,zh,Boolean expression,布尔表达式,微软术语
en,zh,Internet access,Internet 访问,微软术语
en,zh,tutorial,教程,微软术语
en,zh,Microsoft Exchange Server,Microsoft Exchange Server,微软术语
en,zh,Exchange Server,Exchange Server,微软术语
en,zh,Exchange,Exchange,微软术语
en,zh,small caps,小号大写字母,微软术语
en,zh,synthetic transaction,综合事务,微软术语
en,zh,ruler,标尺,微软术语
en,zh,ping,ping,微软术语
en,zh,viewport origin,视区原点,微软术语
en,zh,conversion table,转换表,微软术语
en,zh,SQL Server login,SQL Server 登录,微软术语
en,zh,ordered test,顺序测试,微软术语
en,zh,loopback,环回,微软术语
en,zh,log on,登录,微软术语
en,zh,log in,登录,微软术语
en,zh,journaling agent,日志代理,微软术语
en,zh,action page,操作页,微软术语
en,zh,Web discussion,Web 讨论,微软术语
en,zh,multiboot,多重引导,微软术语
en,zh,Microsoft Windows User Interface (UI) Automation,Microsoft Windows 用户界面自动化,微软术语
en,zh,UI Automation,UI 自动化,微软术语
en,zh,UIA,UIA,微软术语
en,zh,UIAutomation,UIAutomation,微软术语
en,zh,UI Automation framework,UI 自动化框架,微软术语
en,zh,No Youth,非青少年,微软术语
en,zh,ghost device,ghost  设备,微软术语
en,zh,user profile,用户配置文件,微软术语
en,zh,host group,主机组,微软术语
en,zh,role-playing dimension,角色扮演维度,微软术语
en,zh,X.400,X. 400,微软术语
en,zh,publishing server,发布服务器,微软术语
en,zh,unattended installation,无人参与安装,微软术语
en,zh,hands-free installation,无人参与安装,微软术语
en,zh,unattended setup,无人参与安装,微软术语
en,zh,silent installation,无提示安装,微软术语
en,zh,baseband,基带,微软术语
en,zh,base object,基对象,微软术语
en,zh,extender object,扩展对象,微软术语
en,zh,cascading delete,级联删除,微软术语
en,zh,cascade delete,级联删除,微软术语
en,zh,SNA,SNA,微软术语
en,zh,Systems Network Architecture,系统网络体系结构,微软术语
en,zh,hard reset,硬重置,微软术语
en,zh,electronic magazine,电子杂志,微软术语
en,zh,web magazine,网络杂志,微软术语
en,zh,magazine,杂志,微软术语
en,zh,ODM,ODM,微软术语
en,zh,original design manufacturer,原始设计制作商,微软术语
en,zh,desktop,桌面,微软术语
en,zh,Release key,释放键,微软术语
en,zh,bootstrap,启动,微软术语
en,zh,startup,启动,微软术语
en,zh,skewed fraction,分数(斜式),微软术语
en,zh,Company,公司,微软术语
en,zh,Colleagues,同事,微软术语
en,zh,global group,全局组,微软术语
en,zh,naming container,命名容器,微软术语
en,zh,workflow rule,工作流规则,微软术语
en,zh,absolute pointing device,绝对指针设备,微软术语
en,zh,product catalog,产品目录,微软术语
en,zh,palmtop,掌上电脑,微软术语
en,zh,un-sign,取消签署,微软术语
en,zh,control,控制,微软术语
en,zh,loopback address,环回地址,微软术语
en,zh,link bar,链接栏,微软术语
en,zh,virtual,虚拟的,微软术语
en,zh,Dial-Up Networking,拨号网络,微软术语
en,zh,DUN,DUN,微软术语
en,zh,content slide show,放映内容幻灯片,微软术语
en,zh,business tool,业务工具,微软术语
en,zh,protected server,受保护的服务器,微软术语
en,zh,explode,分解,微软术语
en,zh,wafer,圆片,微软术语
en,zh,binary,二进制,微软术语
en,zh,server application,服务器应用程序,微软术语
en,zh,Rectangle Pan Button,方盘按钮,微软术语
en,zh,critical error,关键错误,微软术语
en,zh,supplement,补充,微软术语
en,zh,screen saver,屏幕保护,微软术语
en,zh,rsconfig utility,rsconfig 配置工具,微软术语
en,zh,rsconfig.exe,rsconfig.exe,微软术语
en,zh,static load balancing,静态负载平衡,微软术语
en,zh,ntext,ntext,微软术语
en,zh,ICT,ICT,微软术语
en,zh,Initial Configuration Tasks,初始配置任务,微软术语
en,zh,wavelet,子波,微软术语
en,zh,Blood and Gore,血腥,微软术语
en,zh,primary partition,主分区,微软术语
en,zh,Run Query,运行查询,微软术语
en,zh,attached document,附加文件,微软术语
en,zh,SINV,SINV,微软术语
en,zh,Configuration Manager software inventory,Configuration Manager 软件清单,微软术语
en,zh,by default,默认方式,微软术语
en,zh,PIC,PIC,微软术语
en,zh,Microsoft Office Live Communications Server 2005 Public IM Connectivity,Microsoft Office Live Communications Server 2005 公共 IM 连结性,微软术语
en,zh,Public IM Connectivity,公共 IM 连结性,微软术语
en,zh,invoice,发票,微软术语
en,zh,auto-joining,自动连接,微软术语
en,zh,Web Part description file,Web 部件描述文件,微软术语
en,zh,comment,注释,微软术语
en,zh,mirror image,镜像,微软术语
en,zh,retained earnings,留存收益,微软术语
en,zh,infrared device,红外设备,微软术语
en,zh,Web application,Web 应用程序,微软术语
en,zh,web-enabled application,启用 Web 的应用程序,微软术语
en,zh,FCB,FCB,微软术语
en,zh,file control block,文件控制块,微软术语
en,zh,boundary scan,边界扫描,微软术语
en,zh,speaker fill,扬声器填充,微软术语
en,zh,redirect,重定向,微软术语
en,zh,inventory transaction,库存交易记录,微软术语
en,zh,Key Management Service,密钥管理服务,微软术语
en,zh,stolen page,偷取的页,微软术语
en,zh,Lower Provisioning Module,Lower Provisioning Module,微软术语
en,zh,LPM,LPM,微软术语
en,zh,parenting,培养,微软术语
en,zh,hotlist,热表,微软术语
en,zh,continuous-tone image,连续色调图像,微软术语
en,zh,billing frequency,记帐频率,微软术语
en,zh,solution provider,解决方案提供商,微软术语
en,zh,voice command,语音命令,微软术语
en,zh,determinant,决定因子,微软术语
en,zh,Guided Help,引导式帮助,微软术语
en,zh,accumulated depreciation,累计折旧,微软术语
en,zh,Clip Gallery,剪辑库,微软术语
en,zh,context control block,上下文控制块,微软术语
en,zh,CCB,CCB,微软术语
en,zh,real number,实数,微软术语
en,zh,home plan,家居规划,微软术语
en,zh,IP address,IP 地址,微软术语
en,zh,widget,小组件,微软术语
en,zh,resolution,解析,微软术语
en,zh,BizTalk Server schema,BizTalk Server 架构,微软术语
en,zh,Space Explorer,空间资源管理器,微软术语
en,zh,setup disk,安装盘,微软术语
en,zh,startup disk,启动盘,微软术语
en,zh,system disk,系统盘,微软术语
en,zh,subscriber,订阅方,微软术语
en,zh,global resource pointer,全局资源指针,微软术语
en,zh,invisible,不可见的,微软术语
en,zh,liability,负债,微软术语
en,zh,radio frequency identification,射频标识,微软术语
en,zh,RFID,RFID,微软术语
en,zh,armored,装甲病毒,微软术语
en,zh,contact group,联系人组,微软术语
en,zh,source database,源数据库,微软术语
en,zh,roll forward,前滚,微软术语
en,zh,reflection,反射,微软术语
en,zh,exit,退出,微软术语
en,zh,proposal,方案,微软术语
en,zh,Microsoft Office InterConnect,Microsoft Office InterConnect,微软术语
en,zh,Cost Increase,费用超支率,微软术语
en,zh,Basic authentication,基本身份验证,微软术语
en,zh,plaintext authentication,纯文本身份验证,微软术语
en,zh,compression,压缩,微软术语
en,zh,convention,约定,微软术语
en,zh,bridgehead server,桥头服务器,微软术语
en,zh,Freight term,货运条款,微软术语
en,zh,Volume Shadow Copy Service,卷影复制服务,微软术语
en,zh,VSS,VSS,微软术语
en,zh,style picker,样式选取器,微软术语
en,zh,PBX,PBX,微软术语
en,zh,Private Branch Exchange,专用交换机,微软术语
en,zh,currency,货币,微软术语
en,zh,simultaneous processing,同时处理,微软术语
en,zh,logo,徽标,微软术语
en,zh,business data action,业务数据操作,微软术语
en,zh,business classification,业务分类,微软术语
en,zh,site,场所,微软术语
en,zh,stacked bar chart,堆积条形图,微软术语
en,zh,VFAT,VFAT,微软术语
en,zh,coprocessor,协处理器,微软术语
en,zh,maintenance,维护,微软术语
en,zh,DHCP,DHCP,微软术语
en,zh,Dynamic Host Configuration Protocol,动态主机配置协议,微软术语
en,zh,service agreement,服务协议,微软术语
en,zh,generation,生成,微软术语
en,zh,startup latency,启动延迟,微软术语
en,zh,default gateway,默认网关,微软术语
en,zh,compile,编译,微软术语
en,zh,build,内部版本,微软术语
en,zh,time project,时间项目,微软术语
en,zh,life cycle model,生命周期模型,微软术语
en,zh,remoting,远程处理,微软术语
en,zh,subtitle,字幕,微软术语
en,zh,static buffer,静态缓冲区,微软术语
en,zh,Any Digit,任意数字,微软术语
en,zh,get operation,Get 操作,微软术语
en,zh,header row,标题行,微软术语
en,zh,expand,展开,微软术语
en,zh,interactive user,交互用户,微软术语
en,zh,Shadow Copy report,卷影复制报告,微软术语
en,zh,COPPA,COPPA,微软术语
en,zh,Children's Online Privacy Protection Act,美国儿童网上隐私保护法,微软术语
en,zh,Acid Jazz,迷幻爵士,微软术语
en,zh,Maximum Transmission Unit,最大传输单元,微软术语
en,zh,MTU,MTU,微软术语
en,zh,radio frequency,射频,微软术语
en,zh,RF,RF,微软术语
en,zh,social security number,身份证号,微软术语
en,zh,SSN,身份证号,微软术语
en,zh,DSN-less connection,无 DSN 连接,微软术语
en,zh,decibel,分贝,微软术语
en,zh,imaging,映像,微软术语
en,zh,computer science,计算机科学,微软术语
en,zh,compliant,符合,微软术语
en,zh,key action,按键操作,微软术语
en,zh,MouseKeys,鼠标键,微软术语
en,zh,virtual machine ownership,虚拟机所有权,微软术语
en,zh,content management,内容管理,微软术语
en,zh,Mature Audience Only,仅限成人观众,微软术语
en,zh,TV-MA,TV-MA,微软术语
en,zh,Print to PDF,打印为 PDF 格式,微软术语
en,zh,CISC,CISC,微软术语
en,zh,complex instruction set computing,复杂指令集计算,微软术语
en,zh,File as Printout,打印样式的文件,微软术语
en,zh,CAD,CAD,微软术语
en,zh,block device,成组设备,微软术语
en,zh,keyboard layout,键盘布局,微软术语
en,zh,boot drive,启动驱动器,微软术语
en,zh,roll forward set,前滚集,微软术语
en,zh,command buffer,命令缓冲区,微软术语
en,zh,summary project,汇总项目,微软术语
en,zh,Point-to-Point Protocol over Ethernet,以太网点对点协议,微软术语
en,zh,PPPoE,PPPoE,微软术语
en,zh,business software,商业软件,微软术语
en,zh,business app,商业应用程序,微软术语
en,zh,business application,商业应用程序,微软术语
en,zh,mail recipient,邮件收件人,微软术语
en,zh,Health Monitor,Health Monitor,微软术语
en,zh,error code,错误代码,微软术语
en,zh,full-text index,全文检索,微软术语
en,zh,full-text search index,全文检索,微软术语
en,zh,exclusive element,外部元素,微软术语
